Dist Code,Year,State Code,State Name,Dist Name,Crop,Area_ha,Yield_kg_per_ha,N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Total_N_kg,Total_P_kg,Total_K_kg,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day
72,2002,5,Karnataka,Chitradurga,cotton,12210,199.84,5.39568,2.39808,5.39568,65881.2528,29280.5568,65881.2528,28,65,6,700,3,22
72,2003,5,Karnataka,Chitradurga,rice,63920,3234.51,80.86275,38.81412,71.15922,5168746.98,2480998.55,4548497.342,25,80,6.5,1200,2,18
72,2003,5,Karnataka,Chitradurga,maize,137260,1369.95,36.98865,16.4394,23.28915,5077062.099,2256472.044,3196668.729,22,70,6,800,2.5,20
72,2003,5,Karnataka,Chitradurga,chickpea,6150,429.27,7.72686,4.2927,7.72686,47520.189,26400.105,47520.189,20,60,6.5,600,1.5,16
72,2003,5,Karnataka,Chitradurga,cotton,7680,160.16,4.32432,1.92192,4.32432,33210.7776,14760.3456,33210.7776,28,65,6,700,3,22
72,2004,5,Karnataka,Chitradurga,rice,111250,3742.83,93.57075,44.91396,82.34226,10409745.94,4996678.05,9160576.425,25,80,6.5,1200,2,18
72,2004,5,Karnataka,Chitradurga,maize,223340,2959.03,79.89381,35.50836,50.30351,17843483.53,7930437.122,11234785.92,22,70,6,800,2.5,20
72,2004,5,Karnataka,Chitradurga,chickpea,8410,278.24,5.00832,2.7824,5.00832,42119.9712,23399.984,42119.9712,20,60,6.5,600,1.5,16
72,2004,5,Karnataka,Chitradurga,cotton,22290,279.05,7.53435,3.3486,7.53435,167940.6615,74640.294,167940.6615,28,65,6,700,3,22
72,2005,5,Karnataka,Chitradurga,rice,141220,3426.29,85.65725,41.11548,75.37838,12096516.84,5806328.086,10644934.82,25,80,6.5,1200,2,18
72,2005,5,Karnataka,Chitradurga,maize,205000,2673.27,72.17829,32.07924,45.44559,14796549.45,6576244.2,9316345.95,22,70,6,800,2.5,20
72,2005,5,Karnataka,Chitradurga,chickpea,11270,349.6,6.2928,3.496,6.2928,70919.856,39399.92,70919.856,20,60,6.5,600,1.5,16
72,2005,5,Karnataka,Chitradurga,cotton,21740,274.15,7.40205,3.2898,7.40205,160920.567,71520.252,160920.567,28,65,6,700,3,22
72,2006,5,Karnataka,Chitradurga,rice,133170,3366.97,84.17425,40.40364,74.07334,11209484.87,5380552.739,9864346.688,25,80,6.5,1200,2,18
72,2006,5,Karnataka,Chitradurga,maize,241660,2175.99,58.75173,26.11188,36.99183,14197943.07,6310196.921,8939445.638,22,70,6,800,2.5,20
72,2006,5,Karnataka,Chitradurga,chickpea,19150,189.03,3.40254,1.8903,3.40254,65158.641,36199.245,65158.641,20,60,6.5,600,1.5,16
72,2006,5,Karnataka,Chitradurga,cotton,13520,279.59,7.54893,3.35508,7.54893,102061.5336,45360.6816,102061.5336,28,65,6,700,3,22
72,2007,5,Karnataka,Chitradurga,rice,84800,3393.28,84.832,40.71936,74.65216,7193753.6,3453001.728,6330503.168,25,80,6.5,1200,2,18
72,2007,5,Karnataka,Chitradurga,maize,237300,3042.9,82.1583,36.5148,51.7293,19496164.59,8664962.04,12275362.89,22,70,6,800,2.5,20
72,2007,5,Karnataka,Chitradurga,chickpea,16050,382.55,6.8859,3.8255,6.8859,110518.695,61399.275,110518.695,20,60,6.5,600,1.5,16
72,2007,5,Karnataka,Chitradurga,cotton,16820,431.63,11.65401,5.17956,11.65401,196020.4482,87120.1992,196020.4482,28,65,6,700,3,22
72,2008,5,Karnataka,Chitradurga,rice,138880,3349.8,83.745,40.1976,73.6956,11630505.6,5582642.688,10234844.93,25,80,6.5,1200,2,18
72,2008,5,Karnataka,Chitradurga,maize,240110,2169.42,58.57434,26.03304,36.88014,14064284.78,6250793.234,8855290.415,22,70,6,800,2.5,20
72,2008,5,Karnataka,Chitradurga,chickpea,13140,359.21,6.46578,3.5921,6.46578,84960.3492,47200.194,84960.3492,20,60,6.5,600,1.5,16
72,2008,5,Karnataka,Chitradurga,cotton,12420,354.27,9.56529,4.25124,9.56529,118800.9018,52800.4008,118800.9018,28,65,6,700,3,22
72,2009,5,Karnataka,Chitradurga,rice,148530,3308.69,82.71725,39.70428,72.79118,12285993.14,5897276.708,10811673.97,25,80,6.5,1200,2,18
72,2009,5,Karnataka,Chitradurga,maize,258610,2552.76,68.92452,30.63312,43.39692,17824570.12,7922031.163,11222877.48,22,70,6,800,2.5,20
72,2009,5,Karnataka,Chitradurga,chickpea,23930,411.2,7.4016,4.112,7.4016,177120.288,98400.16,177120.288,20,60,6.5,600,1.5,16
72,2009,5,Karnataka,Chitradurga,cotton,27350,267.28,7.21656,3.20736,7.21656,197372.916,87721.296,197372.916,28,65,6,700,3,22
72,2010,5,Karnataka,Chitradurga,rice,156470,3400.08,85.002,40.80096,74.80176,13300262.94,6384126.211,11704231.39,25,80,6.5,1200,2,18
72,2010,5,Karnataka,Chitradurga,maize,283540,3623.9,97.8453,43.4868,61.6063,27743056.36,12330247.27,17467850.3,22,70,6,800,2.5,20
72,2010,5,Karnataka,Chitradurga,chickpea,22900,623.58,11.22444,6.2358,11.22444,257039.676,142799.82,257039.676,20,60,6.5,600,1.5,16
72,2010,5,Karnataka,Chitradurga,cotton,40000,304.5,8.2215,3.654,8.2215,328860,146160,328860,28,65,6,700,3,22
72,2011,5,Karnataka,Chitradurga,rice,151320,3416.34,85.4085,40.99608,75.15948,12924014.22,6203526.826,11373132.51,25,80,6.5,1200,2,18
72,2011,5,Karnataka,Chitradurga,maize,280880,2879.02,77.73354,34.54824,48.94334,21833796.72,9703909.651,13747205.34,22,70,6,800,2.5,20
72,2011,5,Karnataka,Chitradurga,chickpea,31240,329.39,5.92902,3.2939,5.92902,185222.5848,102901.436,185222.5848,20,60,6.5,600,1.5,16
72,2011,5,Karnataka,Chitradurga,cotton,43760,386.88,10.44576,4.64256,10.44576,457106.4576,203158.4256,457106.4576,28,65,6,700,3,22
72,2012,5,Karnataka,Chitradurga,rice,120430,3283.07,82.07675,39.39684,72.22754,9884503.003,4744561.441,8698362.642,25,80,6.5,1200,2,18
72,2012,5,Karnataka,Chitradurga,maize,286040,2593.73,70.03071,31.12476,44.09341,20031584.29,8902926.35,12612479,22,70,6,800,2.5,20
72,2012,5,Karnataka,Chitradurga,chickpea,24530,470.85,8.4753,4.7085,8.4753,207899.109,115499.505,207899.109,20,60,6.5,600,1.5,16
72,2012,5,Karnataka,Chitradurga,cotton,34850,285.8,7.7166,3.4296,7.7166,268923.51,119521.56,268923.51,28,65,6,700,3,22
72,2013,5,Karnataka,Chitradurga,rice,129790,3515.91,87.89775,42.19092,77.35002,11408248.97,5475959.507,10039259.1,25,80,6.5,1200,2,18
72,2013,5,Karnataka,Chitradurga,maize,287500,3111.9,84.0213,37.3428,52.9023,24156123.75,10736055,15209411.25,22,70,6,800,2.5,20
72,2013,5,Karnataka,Chitradurga,chickpea,24840,484.7,8.7246,4.847,8.7246,216719.064,120399.48,216719.064,20,60,6.5,600,1.5,16
72,2013,5,Karnataka,Chitradurga,cotton,41550,273.65,7.38855,3.2838,7.38855,306994.2525,136441.89,306994.2525,28,65,6,700,3,22
72,2014,5,Karnataka,Chitradurga,rice,138710,3634.63,90.86575,43.61556,79.96186,12603988.18,6049914.328,11091509.6,25,80,6.5,1200,2,18
72,2014,5,Karnataka,Chitradurga,maize,273460,3091.17,83.46159,37.09404,52.54989,22823406.4,10143736.18,14370292.92,22,70,6,800,2.5,20
72,2014,5,Karnataka,Chitradurga,chickpea,34800,669.25,12.0465,6.6925,12.0465,419218.2,232899,419218.2,20,60,6.5,600,1.5,16
72,2014,5,Karnataka,Chitradurga,cotton,49250,286.9,7.7463,3.4428,7.7463,381505.275,169557.9,381505.275,28,65,6,700,3,22
72,2015,5,Karnataka,Chitradurga,rice,99560,3732.02,93.3005,44.78424,82.10444,9288997.78,4458718.934,8174318.046,25,80,6.5,1200,2,18
72,2015,5,Karnataka,Chitradurga,maize,265590,3011.48,81.30996,36.13776,51.19516,21595112.28,9597827.678,13596922.54,22,70,6,800,2.5,20
72,2015,5,Karnataka,Chitradurga,chickpea,41610,629.42,11.32956,6.2942,11.32956,471422.9916,261901.662,471422.9916,20,60,6.5,600,1.5,16
72,2015,5,Karnataka,Chitradurga,cotton,32450,331.9,8.9613,3.9828,8.9613,290794.185,129241.86,290794.185,28,65,6,700,3,22
72,2016,5,Karnataka,Chitradurga,rice,78720,3204.37,80.10925,38.45244,70.49614,6306200.16,3026976.077,5549456.141,25,80,6.5,1200,2,18
72,2016,5,Karnataka,Chitradurga,maize,292830,1678.73,45.32571,20.14476,28.53841,13272727.66,5898990.071,8356902.6,22,70,6,800,2.5,20
72,2016,5,Karnataka,Chitradurga,chickpea,6020,113.21,2.03778,1.1321,2.03778,12267.4356,6815.242,12267.4356,20,60,6.5,600,1.5,16
72,2016,5,Karnataka,Chitradurga,cotton,17940,187.14,5.05278,2.24568,5.05278,90646.8732,40287.4992,90646.8732,28,65,6,700,3,22
72,2017,5,Karnataka,Chitradurga,rice,65990,3762.79,94.06975,45.15348,82.78138,6207662.803,2979678.145,5462743.266,25,80,6.5,1200,2,18
72,2017,5,Karnataka,Chitradurga,maize,270300,4256.05,114.91335,51.0726,72.35285,31061078.51,13804923.78,19556975.36,22,70,6,800,2.5,20
72,2017,5,Karnataka,Chitradurga,chickpea,38170,710.75,12.7935,7.1075,12.7935,488327.895,271293.275,488327.895,20,60,6.5,600,1.5,16
72,2017,5,Karnataka,Chitradurga,cotton,15080,315.67,8.52309,3.78804,8.52309,128528.1972,57123.6432,128528.1972,28,65,6,700,3,22
73,1966,5,Karnataka,Bellary,rice,25000,1440,36,17.28,31.68,900000,432000,792000,25,80,6.5,1200,2,18
73,1966,5,Karnataka,Bellary,chickpea,2000,500,9,5,9,18000,10000,18000,20,60,6.5,600,1.5,16
73,1966,5,Karnataka,Bellary,cotton,111000,27.03,0.72981,0.32436,0.72981,81008.91,36003.96,81008.91,28,65,6,700,3,22
73,1967,5,Karnataka,Bellary,rice,28000,1142.86,28.5715,13.71432,25.14292,800002,384000.96,704001.76,25,80,6.5,1200,2,18
73,1967,5,Karnataka,Bellary,maize,4000,4000,108,48,68,432000,192000,272000,22,70,6,800,2.5,20
73,1967,5,Karnataka,Bellary,chickpea,2000,500,9,5,9,18000,10000,18000,20,60,6.5,600,1.5,16
73,1967,5,Karnataka,Bellary,cotton,108000,55.56,1.50012,0.66672,1.50012,162012.96,72005.76,162012.96,28,65,6,700,3,22
73,1968,5,Karnataka,Bellary,rice,25400,1141.73,28.54325,13.70076,25.11806,724998.55,347999.304,637998.724,25,80,6.5,1200,2,18
73,1968,5,Karnataka,Bellary,maize,6600,4242.42,114.54534,50.90904,72.12114,755999.244,335999.664,475999.524,22,70,6,800,2.5,20
73,1968,5,Karnataka,Bellary,chickpea,1800,555.56,10.00008,5.5556,10.00008,18000.144,10000.08,18000.144,20,60,6.5,600,1.5,16
73,1968,5,Karnataka,Bellary,cotton,119500,83.68,2.25936,1.00416,2.25936,269993.52,119997.12,269993.52,28,65,6,700,3,22
73,1969,5,Karnataka,Bellary,rice,26300,1034.22,25.8555,12.41064,22.75284,679999.65,326399.832,598399.692,25,80,6.5,1200,2,18
73,1969,5,Karnataka,Bellary,maize,3000,1766.67,47.70009,21.20004,30.03339,143100.27,63600.12,90100.17,22,70,6,800,2.5,20
73,1969,5,Karnataka,Bellary,chickpea,600,500,9,5,9,5400,3000,5400,20,60,6.5,600,1.5,16
73,1969,5,Karnataka,Bellary,cotton,135900,54.45,1.47015,0.6534,1.47015,199793.385,88797.06,199793.385,28,65,6,700,3,22
73,1970,5,Karnataka,Bellary,rice,27800,2579.14,64.4785,30.94968,56.74108,1792502.3,860401.104,1577402.024,25,80,6.5,1200,2,18
73,1970,5,Karnataka,Bellary,maize,1200,3333.33,89.99991,39.99996,56.66661,107999.892,47999.952,67999.932,22,70,6,800,2.5,20
73,1970,5,Karnataka,Bellary,chickpea,800,500,9,5,9,7200,4000,7200,20,60,6.5,600,1.5,16
73,1970,5,Karnataka,Bellary,cotton,146500,86.69,2.34063,1.04028,2.34063,342902.295,152401.02,342902.295,28,65,6,700,3,22
73,1971,5,Karnataka,Bellary,rice,28800,2576.39,64.40975,30.91668,56.68058,1855000.8,890400.384,1632400.704,25,80,6.5,1200,2,18
73,1971,5,Karnataka,Bellary,maize,1300,3000,81,36,51,105300,46800,66300,22,70,6,800,2.5,20
73,1971,5,Karnataka,Bellary,chickpea,1700,352.94,6.35292,3.5294,6.35292,10799.964,5999.98,10799.964,20,60,6.5,600,1.5,16
73,1971,5,Karnataka,Bellary,cotton,113200,100.71,2.71917,1.20852,2.71917,307810.044,136804.464,307810.044,28,65,6,700,3,22
73,1972,5,Karnataka,Bellary,rice,22800,2508.77,62.71925,30.10524,55.19294,1429998.9,686399.472,1258399.032,25,80,6.5,1200,2,18
73,1972,5,Karnataka,Bellary,maize,1800,2333.33,62.99991,27.99996,39.66661,113399.838,50399.928,71399.898,22,70,6,800,2.5,20
73,1972,5,Karnataka,Bellary,chickpea,2000,100,1.8,1,1.8,3600,2000,3600,20,60,6.5,600,1.5,16
73,1972,5,Karnataka,Bellary,cotton,95400,120.55,3.25485,1.4466,3.25485,310512.69,138005.64,310512.69,28,65,6,700,3,22
73,1973,5,Karnataka,Bellary,rice,22800,2710.53,67.76325,32.52636,59.63166,1545002.1,741601.008,1359601.848,25,80,6.5,1200,2,18
73,1973,5,Karnataka,Bellary,maize,1900,3842.11,103.73697,46.10532,65.31587,197100.243,87600.108,124100.153,22,70,6,800,2.5,20
73,1973,5,Karnataka,Bellary,chickpea,1900,473.68,8.52624,4.7368,8.52624,16199.856,8999.92,16199.856,20,60,6.5,600,1.5,16
73,1973,5,Karnataka,Bellary,cotton,95000,112.63,3.04101,1.35156,3.04101,288895.95,128398.2,288895.95,28,65,6,700,3,22
73,1974,5,Karnataka,Bellary,rice,23800,2096.64,52.416,25.15968,46.12608,1247500.8,598800.384,1097800.704,25,80,6.5,1200,2,18
73,1974,5,Karnataka,Bellary,maize,3100,2129.03,57.48381,25.54836,36.19351,178199.811,79199.916,112199.881,22,70,6,800,2.5,20
73,1974,5,Karnataka,Bellary,chickpea,2000,500,9,5,9,18000,10000,18000,20,60,6.5,600,1.5,16
73,1974,5,Karnataka,Bellary,cotton,91400,168.49,4.54923,2.02188,4.54923,415799.622,184799.832,415799.622,28,65,6,700,3,22
73,1975,5,Karnataka,Bellary,rice,26100,2210.73,55.26825,26.52876,48.63606,1442501.325,692400.636,1269401.166,25,80,6.5,1200,2,18
73,1975,5,Karnataka,Bellary,maize,9100,2758.24,74.47248,33.09888,46.89008,677699.568,301199.808,426699.728,22,70,6,800,2.5,20
73,1975,5,Karnataka,Bellary,chickpea,4700,468.09,8.42562,4.6809,8.42562,39600.414,22000.23,39600.414,20,60,6.5,600,1.5,16
73,1975,5,Karnataka,Bellary,cotton,90000,84.44,2.27988,1.01328,2.27988,205189.2,91195.2,205189.2,28,65,6,700,3,22
73,1976,5,Karnataka,Bellary,rice,18900,2571.43,64.28575,30.85716,56.57146,1215000.675,583200.324,1069200.594,25,80,6.5,1200,2,18
73,1976,5,Karnataka,Bellary,maize,13100,2419.85,65.33595,29.0382,41.13745,855900.945,380400.42,538900.595,22,70,6,800,2.5,20
73,1976,5,Karnataka,Bellary,chickpea,5000,480,8.64,4.8,8.64,43200,24000,43200,20,60,6.5,600,1.5,16
73,1976,5,Karnataka,Bellary,cotton,59600,154.36,4.16772,1.85232,4.16772,248396.112,110398.272,248396.112,28,65,6,700,3,22
73,1977,5,Karnataka,Bellary,rice,23000,2300,57.5,27.6,50.6,1322500,634800,1163800,25,80,6.5,1200,2,18
73,1977,5,Karnataka,Bellary,maize,16700,3479.04,93.93408,41.74848,59.14368,1568699.136,697199.616,987699.456,22,70,6,800,2.5,20
73,1977,5,Karnataka,Bellary,chickpea,9800,479.59,8.63262,4.7959,8.63262,84599.676,46999.82,84599.676,20,60,6.5,600,1.5,16
73,1977,5,Karnataka,Bellary,cotton,85800,92.07,2.48589,1.10484,2.48589,213289.362,94795.272,213289.362,28,65,6,700,3,22
73,1978,5,Karnataka,Bellary,rice,25300,2715.42,67.8855,32.58504,59.73924,1717503.15,824401.512,1511402.772,25,80,6.5,1200,2,18
73,1978,5,Karnataka,Bellary,maize,15600,3102.56,83.76912,37.23072,52.74352,1306798.272,580799.232,822798.912,22,70,6,800,2.5,20
73,1978,5,Karnataka,Bellary,chickpea,9600,385.42,6.93756,3.8542,6.93756,66600.576,37000.32,66600.576,20,60,6.5,600,1.5,16
73,1978,5,Karnataka,Bellary,cotton,80500,116.77,3.15279,1.40124,3.15279,253799.595,112799.82,253799.595,28,65,6,700,3,22
73,1979,5,Karnataka,Bellary,rice,25300,2296.44,57.411,27.55728,50.52168,1452498.3,697199.184,1278198.504,25,80,6.5,1200,2,18
73,1979,5,Karnataka,Bellary,maize,14000,2464.29,66.53583,29.57148,41.89293,931501.62,414000.72,586501.02,22,70,6,800,2.5,20
73,1979,5,Karnataka,Bellary,chickpea,10500,380.95,6.8571,3.8095,6.8571,71999.55,39999.75,71999.55,20,60,6.5,600,1.5,16
73,1979,5,Karnataka,Bellary,cotton,85100,150.41,4.06107,1.80492,4.06107,345597.057,153598.692,345597.057,28,65,6,700,3,22
73,1980,5,Karnataka,Bellary,rice,29600,3300.68,82.517,39.60816,72.61496,2442503.2,1172401.536,2149402.816,25,80,6.5,1200,2,18
73,1980,5,Karnataka,Bellary,maize,15000,4073.33,109.97991,48.87996,69.24661,1649698.65,733199.4,1038699.15,22,70,6,800,2.5,20
73,1980,5,Karnataka,Bellary,chickpea,8400,369.05,6.6429,3.6905,6.6429,55800.36,31000.2,55800.36,20,60,6.5,600,1.5,16
73,1980,5,Karnataka,Bellary,cotton,73000,112.33,3.03291,1.34796,3.03291,221402.43,98401.08,221402.43,28,65,6,700,3,22
73,1981,5,Karnataka,Bellary,rice,30800,3438.31,85.95775,41.25972,75.64282,2647498.7,1270799.376,2329798.856,25,80,6.5,1200,2,18
73,1981,5,Karnataka,Bellary,maize,15000,3440,92.88,41.28,58.48,1393200,619200,877200,22,70,6,800,2.5,20
73,1981,5,Karnataka,Bellary,chickpea,9700,412.37,7.42266,4.1237,7.42266,71999.802,39999.89,71999.802,20,60,6.5,600,1.5,16
73,1981,5,Karnataka,Bellary,cotton,79400,136.02,3.67254,1.63224,3.67254,291599.676,129599.856,291599.676,28,65,6,700,3,22
73,1982,5,Karnataka,Bellary,rice,31000,2306.45,57.66125,27.6774,50.7419,1787498.75,857999.4,1572998.9,25,80,6.5,1200,2,18
73,1982,5,Karnataka,Bellary,maize,15000,3240,87.48,38.88,55.08,1312200,583200,826200,22,70,6,800,2.5,20
73,1982,5,Karnataka,Bellary,chickpea,8500,447.06,8.04708,4.4706,8.04708,68400.18,38000.1,68400.18,20,60,6.5,600,1.5,16
73,1982,5,Karnataka,Bellary,cotton,71100,126.58,3.41766,1.51896,3.41766,242995.626,107998.056,242995.626,28,65,6,700,3,22
73,1983,5,Karnataka,Bellary,rice,31300,2134.19,53.35475,25.61028,46.95218,1670003.675,801601.764,1469603.234,25,80,6.5,1200,2,18
73,1983,5,Karnataka,Bellary,maize,13000,2707.69,73.10763,32.49228,46.03073,950399.19,422399.64,598399.49,22,70,6,800,2.5,20
73,1983,5,Karnataka,Bellary,chickpea,10300,398.06,7.16508,3.9806,7.16508,73800.324,41000.18,73800.324,20,60,6.5,600,1.5,16
73,1983,5,Karnataka,Bellary,cotton,69000,182.61,4.93047,2.19132,4.93047,340202.43,151201.08,340202.43,28,65,6,700,3,22
73,1984,5,Karnataka,Bellary,rice,31700,2703.47,67.58675,32.44164,59.47634,2142499.975,1028399.988,1885399.978,25,80,6.5,1200,2,18
73,1984,5,Karnataka,Bellary,maize,9000,2922.22,78.89994,35.06664,49.67774,710099.46,315599.76,447099.66,22,70,6,800,2.5,20
73,1984,5,Karnataka,Bellary,chickpea,4100,560.98,10.09764,5.6098,10.09764,41400.324,23000.18,41400.324,20,60,6.5,600,1.5,16
73,1984,5,Karnataka,Bellary,cotton,118000,366.1,9.8847,4.3932,9.8847,1166394.6,518397.6,1166394.6,28,65,6,700,3,22
73,1985,5,Karnataka,Bellary,rice,27000,2325.93,58.14825,27.91116,51.17046,1570002.75,753601.32,1381602.42,25,80,6.5,1200,2,18
73,1985,5,Karnataka,Bellary,maize,5600,2964.29,80.03583,35.57148,50.39293,448200.648,199200.288,282200.408,22,70,6,800,2.5,20
73,1985,5,Karnataka,Bellary,chickpea,3700,216.22,3.89196,2.1622,3.89196,14400.252,8000.14,14400.252,20,60,6.5,600,1.5,16
73,1985,5,Karnataka,Bellary,cotton,96400,405.6,10.9512,4.8672,10.9512,1055695.68,469198.08,1055695.68,28,65,6,700,3,22
73,1986,5,Karnataka,Bellary,rice,34000,2500,62.5,30,55,2125000,1020000,1870000,25,80,6.5,1200,2,18
73,1986,5,Karnataka,Bellary,maize,9000,3111.11,83.99997,37.33332,52.88887,755999.73,335999.88,475999.83,22,70,6,800,2.5,20
73,1986,5,Karnataka,Bellary,chickpea,5000,400,7.2,4,7.2,36000,20000,36000,20,60,6.5,600,1.5,16
73,1986,5,Karnataka,Bellary,cotton,62000,129.03,3.48381,1.54836,3.48381,215996.22,95998.32,215996.22,28,65,6,700,3,22
73,1987,5,Karnataka,Bellary,rice,29000,2448.28,61.207,29.37936,53.86216,1775003,852001.44,1562002.64,25,80,6.5,1200,2,18
73,1987,5,Karnataka,Bellary,maize,16000,3375,91.125,40.5,57.375,1458000,648000,918000,22,70,6,800,2.5,20
73,1987,5,Karnataka,Bellary,chickpea,9000,444.44,7.99992,4.4444,7.99992,71999.28,39999.6,71999.28,20,60,6.5,600,1.5,16
73,1987,5,Karnataka,Bellary,cotton,74000,297.3,8.0271,3.5676,8.0271,594005.4,264002.4,594005.4,28,65,6,700,3,22
73,1988,5,Karnataka,Bellary,rice,43100,2218.1,55.4525,26.6172,48.7982,2390002.75,1147201.32,2103202.42,25,80,6.5,1200,2,18
73,1988,5,Karnataka,Bellary,maize,19400,3190.72,86.14944,38.28864,54.24224,1671299.136,742799.616,1052299.456,22,70,6,800,2.5,20
73,1988,5,Karnataka,Bellary,chickpea,4900,510.2,9.1836,5.102,9.1836,44999.64,24999.8,44999.64,20,60,6.5,600,1.5,16
73,1988,5,Karnataka,Bellary,cotton,103200,246.12,6.64524,2.95344,6.64524,685788.768,304795.008,685788.768,28,65,6,700,3,22
73,1989,5,Karnataka,Bellary,rice,37900,2337.73,58.44325,28.05276,51.43006,2214999.175,1063199.604,1949199.274,25,80,6.5,1200,2,18
73,1989,5,Karnataka,Bellary,maize,26600,3248.12,87.69924,38.97744,55.21804,2332799.784,1036799.904,1468799.864,22,70,6,800,2.5,20
73,1989,5,Karnataka,Bellary,chickpea,3900,435.9,7.8462,4.359,7.8462,30600.18,17000.1,30600.18,20,60,6.5,600,1.5,16
73,1989,5,Karnataka,Bellary,cotton,104600,290.63,7.84701,3.48756,7.84701,820797.246,364798.776,820797.246,28,65,6,700,3,22
73,1990,5,Karnataka,Bellary,rice,42390,2928.05,73.20125,35.1366,64.4171,3103000.988,1489440.474,2730640.869,25,80,6.5,1200,2,18
73,1990,5,Karnataka,Bellary,maize,21870,3002.74,81.07398,36.03288,51.04658,1773087.943,788039.0856,1116388.705,22,70,6,800,2.5,20
73,1990,5,Karnataka,Bellary,chickpea,8600,251.16,4.52088,2.5116,4.52088,38879.568,21599.76,38879.568,20,60,6.5,600,1.5,16
73,1990,5,Karnataka,Bellary,cotton,102360,218.54,5.90058,2.62248,5.90058,603983.3688,268437.0528,603983.3688,28,65,6,700,3,22
73,1991,5,Karnataka,Bellary,rice,42100,2616.39,65.40975,31.39668,57.56058,2753750.475,1321800.228,2423300.418,25,80,6.5,1200,2,18
73,1991,5,Karnataka,Bellary,maize,29250,3028.72,81.77544,36.34464,51.48824,2391931.62,1063080.72,1506031.02,22,70,6,800,2.5,20
73,1991,5,Karnataka,Bellary,chickpea,5510,355.72,6.40296,3.5572,6.40296,35280.3096,19600.172,35280.3096,20,60,6.5,600,1.5,16
73,1991,5,Karnataka,Bellary,cotton,86420,324.69,8.76663,3.89628,8.76663,757612.1646,336716.5176,757612.1646,28,65,6,700,3,22
73,1992,5,Karnataka,Bellary,rice,49300,2623.12,65.578,31.47744,57.70864,3232995.4,1551837.792,2845035.952,25,80,6.5,1200,2,18
73,1992,5,Karnataka,Bellary,maize,32230,2817.56,76.07412,33.81072,47.89852,2451868.888,1089719.506,1543769.3,22,70,6,800,2.5,20
73,1992,5,Karnataka,Bellary,chickpea,5070,412.23,7.42014,4.1223,7.42014,37620.1098,20900.061,37620.1098,20,60,6.5,600,1.5,16
73,1992,5,Karnataka,Bellary,cotton,97810,197.22,5.32494,2.36664,5.32494,520832.3814,231481.0584,520832.3814,28,65,6,700,3,22
73,1993,5,Karnataka,Bellary,rice,53490,2639.18,65.9795,31.67016,58.06196,3529243.455,1694036.858,3105734.24,25,80,6.5,1200,2,18
73,1993,5,Karnataka,Bellary,maize,27370,3231.28,87.24456,38.77536,54.93176,2387883.607,1061281.603,1503482.271,22,70,6,800,2.5,20
73,1993,5,Karnataka,Bellary,chickpea,5040,404.76,7.28568,4.0476,7.28568,36719.8272,20399.904,36719.8272,20,60,6.5,600,1.5,16
73,1993,5,Karnataka,Bellary,cotton,71480,244.68,6.60636,2.93616,6.60636,472222.6128,209876.7168,472222.6128,28,65,6,700,3,22
73,1994,5,Karnataka,Bellary,rice,58900,2449.75,61.24375,29.397,53.8945,3607256.875,1731483.3,3174386.05,25,80,6.5,1200,2,18
73,1994,5,Karnataka,Bellary,maize,39930,3005.01,81.13527,36.06012,51.08517,3239731.331,1439880.592,2039830.838,22,70,6,800,2.5,20
73,1994,5,Karnataka,Bellary,chickpea,9460,427.06,7.68708,4.2706,7.68708,72719.7768,40399.876,72719.7768,20,60,6.5,600,1.5,16
73,1994,5,Karnataka,Bellary,cotton,79790,205.79,5.55633,2.46948,5.55633,443339.5707,197039.8092,443339.5707,28,65,6,700,3,22
73,1995,5,Karnataka,Bellary,rice,54960,2881.73,72.04325,34.58076,63.39806,3959497.02,1900558.57,3484357.378,25,80,6.5,1200,2,18
73,1995,5,Karnataka,Bellary,maize,43960,3598.95,97.17165,43.1874,61.18215,4271665.734,1898518.104,2689567.314,22,70,6,800,2.5,20
73,1995,5,Karnataka,Bellary,chickpea,6020,405.32,7.29576,4.0532,7.29576,43920.4752,24400.264,43920.4752,20,60,6.5,600,1.5,16
73,1995,5,Karnataka,Bellary,cotton,82240,195.53,5.27931,2.34636,5.27931,434170.4544,192964.6464,434170.4544,28,65,6,700,3,22
